run	total_reads	[Bacteroides] pectinophilus group	[Clostridium] innocuum group	[Clostridium] methylpentosum group	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] siraeum group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	Achromobacter	Acidaminococcus	Acidovorax	Acinetobacter	Actinoallomurus	Actinobacillus	Actinomyces	Actinotignum	Acutalibacter	Adhaeribacter	Aeribacillus	Aerococcus	Aestuariimicrobium	Afipia	Agathobacter	Agathobaculum	Agrobacterium	Agrococcus	Akkermansia	Alicycliphilus	Alistipes	Alkanindiges	Allisonella	Alloscardovia	Amaricoccus	Aminicella	Aminobacter	Anaerobutyricum	Anaerococcus	Anaerofustis	Anaeroglobus	Anaerostipes	Anaerotignum	Anaerotruncus	Antarcticibacterium	Aquabacterium	Aquamonas	Aquicella	Arcanobacterium	Arcobacter	Arhodomonas	Asaccharobacter	Atopobium	Atopococcus	Atopostipes	Bacillus	Bacteroides	Barnesiella	Bergeyella	Berryella	Bifidobacterium	Bilophila	Blastococcus	Blautia	Bosea	Brachybacterium	Bradyrhizobium	Brevibacterium	Brevundimonas	Brucella	Burkholderia-Caballeronia-Paraburkholderia	Butyribacter	Butyricimonas	CAG-196	CAG-352	CAG-56	Caldicoprobacter	Caldimonas	Campylobacter	Candidatus Soleaferrea	Caproiciproducens	Catenibacillus	Catenibacterium	Catenisphaera	Caulobacter	Cellulomonas	CHKCI002	Christensenellaceae R-7 group	Chryseobacterium	Citricoccus	Citrobacter	Cloacibacillus	Cloacibacterium	Clostridium	Cohnella	Colidextribacter	Collinsella	Comamonas	Conyzicola	Coprobacillus	Coprobacter	Coprococcus	Corynebacterium	Criibacterium	Crossiella	CSP1-2	Cupriavidus	Curvibacter	Cutibacterium	Dechloromonas	Defluviitaleaceae UCG-011	Deinococcus	Delftia	Dermabacter	Dermacoccus	Desulfovibrio	Dialister	Diaphorobacter	Dielma	Dorea	DTU089	Eggerthella	Eisenbergiella	Enhydrobacter	Enterobacillus	Enterobacter	Enterocloster	Enterococcus	Eremococcus	Erysipelotrichaceae UCG-003	Escherichia-Shigella	Eubacterium	Exiguobacterium	Extibacter	Ezakiella	Facklamia	Faecalibacterium	Faecalicoccus	Faecalimonas	Faecalitalea	Falsochrobactrum	Family XIII AD3011 group	Family XIII UCG-001	Fannyhessea	Fastidiosipila	Faucicola	Fenollaria	Ferrovibrio	Finegoldia	Flavimobilis	Flavobacterium	Flavonifractor	Fontibacillus	Fournierella	Frisingicoccus	Fusicatenibacter	Fusobacterium	Gabonibacter	Gardnerella	GCA-900066575	Gemella	Gemmiger	Geothermomicrobium	Gleimia	Glutamicibacter	Gordonia	Gordonibacter	Granulicatella	Haemophilus	Halomonas	Helcococcus	Herbaspirillum	Holdemanella	Holdemania	Howardella	Hoylesella	HT002	Hungatella	Hydrocarboniphaga	Hydrogenoanaerobacterium	Hydrogenophilus	Hymenobacter	Intestinibacter	Intestinimonas	Jeotgalicoccus	Jonquetella	Kallipyga	Kingella	Kinneretia	Klebsiella	Knoellia	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae FE2018 group	Lachnospiraceae NC2004 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK4A136 group	Lachnospiraceae UCG-004	Lachnospiraceae UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lawsonella	Leifsonia	Leyella	Ligilactobacillus	Limnobacter	Limosilactobacillus	Listeria	Luteimonas	Lysinibacillus	Mailhella	Marinococcus	Marmoricola	Marvinbryantia	Massilia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Mesorhizobium	Metabacillus	Methanobrevibacter	Methanosphaera	Methylobacillus	Methylobacterium	Methylocella	Methylopila	Methylorubrum	Microbacterium	Microcella	Micrococcus	Microlunatus	Microvirga	Mitsuokella	MN 122.2a	Mobiluncus	Modestobacter	Mogibacterium	Monoglobus	Moraxella	Moryella	Mucilaginibacter	Murdochiella	Mycobacterium	Ndongobacter	Negativibacillus	Negativicoccus	Neomicrococcus	Nesterenkonia	Nitrobacter	Nitrosomonas	Nitrospirillum	NK4A214 group	Nocardioides	Nosocomiicoccus	Noviherbaspirillum	Novispirillum	Novosphingobium	Nubsella	Odoribacter	Oligella	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Ottowia	Paenarthrobacter	Paeniglutamicibacter	Paludicola	Pandoraea	Pantoea	Parabacteroides	Paracoccus	Paraprevotella	Parasutterella	Parvimonas	Patulibacter	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocaeicola	Phyllobacterium	Pleomorphomonas	Pleurocapsa PCC-7319	Porphyromonas	Prevotella	Prevotellaceae NK3B31 group	Prevotellaceae UCG-001	Propionibacterium	Propioniciclava	Proteus	Pseudarthrobacter	Pseudoalteromonas	Pseudoclavibacter	Pseudoglutamicibacter	Pseudokineococcus	Pseudomonas	Pseudoxanthomonas	Psychrobacillus	Psychrobacter	Pygmaiobacter	Ralstonia	Rarimicrobium	Rathayibacter	Rhizobacter	Rhizobium	Rhizorhapis	Rhodococcus	Rhodocytophaga	Rickettsia	Rikenellaceae RC9 gut group	Robinsoniella	Romboutsia	Roseburia	Roseomonas	Rothia	Rouxiella	Rubellimicrobium	Ruminiclostridium	Ruminococcus	Ruthenibacterium	S5-A14a	Saccharibacillus	Saccharopolyspora	Salmonella	Salsuginibacillus	Schaalia	Segatella	Sellimonas	Senegalimassilia	SH-PL14	Shinella	Shuttleworthia	Slackia	Sneathia	Solirubrobacter	Solobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sporocytophaga	Staphylococcus	Stenotrophomonas	Streptococcus	Streptomyces	Subdoligranulum	Succinatimonas	Succiniclasticum	Sutterella	Synergistes	Tepidimonas	Terrisporobacter	Tessaracoccus	Thermomonas	Thomasclavelia	Tissierella	Treponema	Trueperella	Tsuneonella	Tundrisphaera	Turicibacter	Tyzzerella	UCG-002	UCG-003	UCG-004	UCG-005	UCG-007	UCG-008	UCG-009	Unassigned	Varibaculum	Variovorax	Veillonella	Vibrio	Victivallis	Vulcaniibacterium	W5053	Weissella	Winkia	Youngiibacter	Zag_111
SRR31465452	51748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15086	0	3675	0	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31465456	56776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12693	0	0	0	0	0	0	54	0	0	0	0	0	2677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4851	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383	0	0	0	0	0	0	7407	0	0	0	2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3435	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	4998	1227	3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3544	0	0	0	0	0	0	0	0	0	0	0
SRR31465457	61093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3958	0	0	0	0	0	0	8101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11533	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9631	0	0	0	1347	0	0	0	0	0	0	0
SRR31465458	50384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9626	0	0	0	0	0	0	0	532	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7911	0	0	0	0	0	0	3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	0	0	12	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	0	0	0	0	0	0	2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8201	279	452	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
SRR31465459	54342	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	9921	0	0	0	0	0	0	0	0	0	0	0	0	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	0	690	0	0	0	1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	1866	0	0	0	0	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317	0	0	0	25	0	0	0	0	1373	0	0	0	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13264	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380	0	0	0	0	0	0	0	0	0	0	0
SRR31465460	53790	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5793	0	0	0	0	0	4202	1226	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329	0	0	0	0	0	0	1313	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14635	0	1583	0	2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0
SRR31465471	46575	0	0	0	0	0	0	0	0	0	0	0	0	0	739	3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	0	0	0	0	0	0	4605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735	0	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	0	0	0	0	0	0	660	0	0	0	0	0	1301	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6969	0	1479	0	2754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	11831	0	0	0	0	0	0	0	0	0	0	0
SRR31465474	40818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1732	0	0	0	0	1490	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	2577	0	0	0	0	0	0	0	0	0	0	0	0	1448	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11511	0	0	0	3432	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0
SRR31465484	38564	0	16	9	6	9	0	55	22	79	169	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	51	9	0	0	4402	0	2467	0	0	0	0	0	0	845	0	10	0	2358	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	343	0	0	373	194	0	446	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	0	0	0	0	0	0	2817	0	0	443	0	0	19	0	113	1191	0	0	21	0	395	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	253	34	0	37	0	0	0	193	0	0	169	111	33	0	37	0	0	367	0	14	0	0	192	0	0	0	0	0	0	0	0	0	30	0	0	65	53	0	0	0	25	0	177	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0	4	0	7	0	0	19	42	0	0	0	0	0	55	0	0	0	0	28	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	557	0	0	76	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	653	0	0	0	0	0	0	73	0	0	0	77	12	0	0	0	235	0	0	298	0	0	81	0	0	0	0	3	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	7	0	0	0	0	170	3288	140	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	42	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	196	0	0	161	21	0	14	6979	0	0	0	0	0	0	0	0	0	0	0
SRR31465488	41664	0	0	0	1	0	0	0	0	0	15	0	0	111	0	2	0	0	0	0	25	0	0	0	0	0	9	0	0	0	6	0	71	0	0	0	0	0	0	17	2117	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	1439	58	0	54	16	57	0	204	0	0	0	230	0	0	0	0	0	0	0	18	0	0	128	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	11	37	0	0	0	0	213	1110	26	0	0	0	0	0	0	0	0	0	0	0	42	300	0	0	53	0	0	48	0	0	0	8	1	432	15	13982	0	0	0	308	89	110	0	6	0	0	18	0	0	62	0	1173	0	1417	0	0	0	0	0	0	18	725	0	0	0	42	121	0	7	0	0	0	0	0	0	0	0	0	0	30	1077	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	36	0	0	7	0	7	0	6	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	32	0	8	0	0	24	0	191	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	49	0	0	0	0	0	0	143	3241	406	0	0	0	0	0	1737	870	0	40	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	24	25	0	0	0	0	0	14	146	170	0	0	0	0	2527	42	0	0	0	0	0	1	0	0	331	0	0	0	0	0	0	3746	0	0	0	13	25	0	0	0	5	0	0	0	0	238	0	0	0	0	60	0	0	12	0	0	0	353	74	0	0	0	0	0	53	0	0	0	0
SRR31465489	43019	0	0	0	5	0	0	0	0	0	829	21	0	0	0	0	0	0	0	22	19	0	0	0	0	0	423	133	0	0	531	0	82	0	0	0	0	0	0	921	1312	0	7	512	115	0	0	0	0	0	32	0	0	0	7	0	0	0	6362	404	0	0	839	150	0	3933	0	0	0	0	0	0	1	0	59	324	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	86	509	0	0	0	10	782	52	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	425	0	53	13	0	0	0	72	60	0	74	239	0	0	458	292	64	3751	0	32	0	0	9	0	0	3	0	281	0	1740	0	0	33	0	0	49	490	44	0	0	0	0	1516	0	36	0	0	0	0	0	0	0	0	0	0	0	207	0	1	0	0	0	0	18	25	0	0	0	0	0	0	0	0	0	0	262	111	47	0	0	379	96	273	7	0	5	0	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	33	16	0	0	0	1001	0	0	29	63	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	41	16	0	0	0	0	0	0	205	0	0	0	0	0	0	59	4897	0	0	0	0	0	0	380	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	931	0	0	0	0	0	1578	5	141	0	0	0	0	162	0	26	0	0	0	7	4	0	0	0	0	0	0	0	20	0	1059	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	65	0	82	0	0	0	0	9	1001	54	0	0	0	0	0	17	0	0	0	0
SRR31465492	54820	0	0	0	0	0	0	2	0	0	0	33	0	0	0	0	0	0	0	0	29	0	0	0	0	0	19	0	0	0	0	0	239	0	0	0	0	0	0	32	5498	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2140	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	8	0	156	39	0	0	0	20	2	863	0	0	0	0	0	40	0	0	0	0	299	0	0	137	0	0	201	0	0	0	0	0	0	65	0	0	5	4	0	0	23	0	0	162	0	24	0	0	9	0	0	0	0	0	0	20718	0	0	48	0	0	1	30	0	0	0	0	0	61	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	15	0	14	0	0	0	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	7	0	0	0	0	0	0	0	56	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42	3	0	0	0	0	0	0	179	0	0	0	0	0	0	0	17235	0	110	0	0	0	0	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	176	0	295	0	0	0	0	580	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	0	0	0	264	67	0	86	0	0	0	0	0	805	0	0
SRR31465493	50506	0	0	1	16	42	2122	0	0	0	0	21	0	1582	0	0	0	0	0	36	19	0	0	0	0	0	172	109	0	0	0	0	77	0	44	0	0	0	0	470	1067	0	13	323	0	0	0	0	0	0	0	0	0	0	115	0	0	0	3444	168	0	134	549	70	0	2550	0	0	0	0	0	0	0	184	18	0	0	0	0	0	713	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	90	349	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	171	0	0	1	0	0	0	86	0	0	31	580	0	0	0	153	0	2223	21	17	0	0	10	21	0	292	0	3812	0	2510	0	0	11	0	0	5	122	757	0	0	0	0	14	0	0	0	0	0	0	237	0	0	0	0	0	42	2289	0	0	0	0	0	0	7	12	0	0	47	0	0	0	0	0	0	0	45	7	0	0	0	106	146	15	8	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	157	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	200	0	31	7	0	13	0	159	0	0	8	0	0	0	0	0	0	84	0	0	0	0	0	0	65	0	0	0	16	13	0	0	0	0	0	0	590	0	59	111	6	0	0	0	2185	1920	459	0	0	0	0	880	5423	785	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	1962	0	433	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711	0	0	0	53	440	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	1260	45	0	0	0	0	0	0	0	0	0	0
