ASV	ERR2662893	ERR2662898	ERR2662910	ERR2662911	ERR2662912	ERR2662913	ERR2662914	ERR2662916	ERR2662921	ERR2662925	ERR2662927	ERR2662930	ERR2662932	ERR2662933	ERR2662936	ERR2662937	ERR2662939	ERR2662941	ERR2662945	ERR2662895	ERR2662896	ERR2662897	ERR2662899	ERR2662901	ERR2662902	ERR2662904	ERR2662905	ERR2662906	ERR2662908	ERR2662922	ERR2662924	ERR2662929	ERR2662938	ERR2662940	ERR2662942	ERR2662943	ERR2662944	ERR2662894	ERR2662900	ERR2662903	ERR2662907	ERR2662909	ERR2662915	ERR2662917	ERR2662918	ERR2662919	ERR2662920	ERR2662923	ERR2662926	ERR2662928	ERR2662931	ERR2662934	ERR2662935
ASV1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1161	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1162	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1163	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1164	0	0	0	0	0	0	24	0	0	0	0	0	24	10	0	0	0	0	0	0	0	0	0	0	145	32	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	29	0	0	0	0	0	0	0	25	0	0
ASV1165	0	0	0	0	0	0	27	0	10	0	0	0	0	2	5	14	15	4	0	0	0	0	32	19	26	12	0	0	0	0	1	0	14	4	6	0	0	0	34	59	0	0	21	0	0	3	0	0	0	0	1	0	4
ASV1166	0	0	0	19	0	0	0	0	0	14	0	36	0	0	14	0	0	0	8	0	59	40	0	0	5	6	0	0	0	14	12	0	0	0	0	26	0	0	0	0	0	6	4	0	0	0	10	5	0	7	0	23	4
ASV1167	0	0	0	0	0	0	0	0	0	0	0	139	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	9	0	0	122	0	0	0	0	13	0	0
ASV1168	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0
ASV1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1170	15	0	0	0	0	0	0	0	4	0	0	27	17	29	0	0	0	0	9	1	0	0	14	38	25	0	0	0	0	5	0	0	0	8	0	5	9	11	22	28	0	0	0	0	0	6	10	0	0	11	17	0	0
ASV1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	117	16	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
ASV1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0
ASV1174	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1175	5	0	78	0	0	0	0	0	0	92	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	45	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	15
ASV1176	0	44	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	0	0	0	35	52	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	13	0	0	0	0	0	0	0	0
ASV1177	0	0	83	0	0	0	0	0	0	0	0	0	0	0	34	0	0	7	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	63	24
ASV1178	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
ASV1179	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	44	236	0	0	0	0	0	0	0	0
ASV1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1182	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	62	44	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	52	0	0	0	0	0
ASV1183	0	0	0	16	4	6	0	0	1	0	26	0	0	23	0	13	0	9	0	14	0	0	10	15	3	0	0	0	0	8	40	0	29	0	0	0	0	0	0	11	0	0	15	0	0	0	0	14	35	0	11	0	0
ASV1184	14	0	0	0	0	0	0	0	4	0	0	0	13	0	63	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	82	99
ASV1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	147	8	0	0	0	0	0	0	0	0	0	0	0	0	19	91	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1186	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	12	0	0	0	5	5	0	0	0	0	0	0	0	0	92	0	1	29	0	8	0	0	2	0	0	0	0	0
ASV1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1188	10	0	9	6	6	4	9	0	9	0	0	23	8	9	0	14	9	0	0	14	0	0	0	0	19	4	0	0	6	10	25	9	9	0	0	0	0	14	0	13	0	7	15	4	0	3	8	0	0	0	23	0	0
ASV1189	0	0	0	5	7	0	18	0	0	0	0	0	17	7	0	0	0	0	0	0	55	41	15	23	41	8	0	0	2	7	6	0	0	0	0	0	5	0	3	7	0	0	17	0	8	0	0	0	0	0	7	0	0
ASV1190	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1192	0	0	0	7	14	23	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	3	57	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	20	0	0
ASV1193	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	143	0	0	0	0
ASV1194	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	38	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0
ASV1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1196	0	0	0	0	0	0	0	10	0	0	0	22	10	5	0	0	4	0	6	0	48	28	56	27	0	0	0	0	0	8	12	0	4	0	0	5	22	0	16	0	0	0	0	0	0	0	0	3	0	0	10	0	0
ASV1197	12	0	0	0	12	7	2	3	0	0	0	0	2	5	9	28	18	0	6	3	0	0	20	16	0	0	0	0	0	0	4	0	43	5	15	11	14	0	16	0	0	2	7	4	0	0	0	1	0	0	6	13	11
ASV1198	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	9	2	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0
ASV1199	0	0	0	0	0	0	0	75	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	30	26	43	56	12	0	0	13	0	0
ASV1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1201	0	0	0	112	76	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1203	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	180	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	18	0
ASV1204	0	0	0	0	0	0	0	0	0	0	0	5	24	21	0	38	13	0	0	0	0	0	0	0	0	0	0	0	0	30	41	0	0	18	0	0	0	0	0	0	0	0	43	0	0	0	0	17	0	1	41	0	0
ASV1205	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	25	0	0	0	0	13	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1207	99	0	0	10	8	11	6	43	0	0	0	2	36	0	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	22	0	0
ASV1208	15	13	1	0	0	0	0	0	0	0	0	7	9	9	0	5	0	10	0	6	20	8	15	8	18	10	0	0	7	4	0	0	0	27	0	0	0	3	0	63	0	10	4	0	3	0	0	0	0	1	13	0	0
ASV1209	32	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	21	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	25	0	0	0	0	0
ASV1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1212	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
ASV1213	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	134	18	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	1	0	1
ASV1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	71	0	0	0	133	1	0
ASV1215	0	0	0	144	134	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1216	0	0	0	30	78	19	0	33	0	0	0	0	0	0	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	21	0	0	0	0	0	0	9	27	0	0	0	0	0	0	6	11
ASV1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1218	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1219	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	92	0	0
ASV1220	21	0	0	0	15	0	24	30	1	0	0	0	0	0	0	0	0	0	0	1	0	0	18	24	9	6	0	0	0	8	13	0	0	0	0	5	0	14	7	34	0	6	33	6	0	0	0	7	0	0	0	0	0
ASV1221	0	0	0	50	20	14	32	0	0	0	0	0	0	0	0	0	0	0	0	0	38	18	9	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	48	0	0	0	0	0	0	0	0	0	0
ASV1222	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	41	11	2	0	0	43	23	0	0	0	0	0	0	0	0	0	0	29	17	28	0	0	0	0	0	0	0	0	28	35	0	0	6	0	0	0	0	0
ASV1223	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	99	0	0	0	0	0	0	0	0
ASV1224	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	90	14	0	0	0	0	0	0	0	0	0	0	2	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1225	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	11	0	0	0	0	0
ASV1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1227	0	15	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	86	0	0	0	0	0	0	0	0	0
ASV1228	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	96	0	0	0	0	0	0	0	0
ASV1229	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1230	0	0	3	0	0	0	8	0	15	0	0	15	14	10	2	0	0	0	0	0	8	29	21	28	4	4	0	0	0	7	11	0	0	5	7	0	0	0	4	0	0	0	14	0	0	36	15	8	0	0	4	4	0
ASV1231	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	43	0	0	0	0	0	0	0	0
ASV1232	0	0	0	0	0	0	5	0	0	0	3	0	72	31	0	0	0	0	0	0	33	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	3	0	68	0	0
ASV1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0
ASV1234	0	0	0	14	27	12	1	52	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	22	0	0	0	0	15	0	107	0	0	4	0	0	0	0	0
ASV1235	0	0	0	0	0	0	16	0	0	0	0	7	0	24	0	0	0	0	0	0	0	0	8	14	48	41	0	0	0	0	0	0	8	0	10	0	0	0	5	67	0	0	10	0	0	0	0	0	0	0	13	0	0
ASV1236	0	0	0	0	0	0	0	0	9	36	9	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	14	10	0	37	0	0	0	0
ASV1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	13	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1238	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
ASV1239	0	0	0	227	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1240	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0
ASV1241	13	0	0	3	5	4	11	0	0	0	0	7	4	3	0	12	0	0	0	5	0	0	5	9	28	11	0	0	0	9	38	0	14	0	7	6	2	27	0	15	0	4	13	3	1	4	0	0	0	0	6	0	0
ASV1242	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	4	4	0	0	8	4	0	0	0	0	0	10	38	15	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	6	0	17	0	0	0
ASV1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1245	15	0	0	0	0	0	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	97	0	0	0	0	0	0	22	0	0	0	0	0	0	0	3	0	0	0	73	2	2	0	0	16	0	0	0	0	0
ASV1246	0	26	0	0	0	0	4	0	7	8	12	0	5	1	5	25	4	0	0	0	30	43	4	2	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	6	0	0	21	0	0	3	0	0	0	0	3	18	10
ASV1247	0	0	0	0	0	0	0	0	0	0	0	0	34	44	0	0	0	0	47	0	0	0	0	0	0	0	11	74	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	54	0	0
ASV1248	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0
ASV1250	17	0	7	6	7	0	76	1	13	0	0	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	17	7	3	0	0	0	0	0	0	0	0	0	0	14	22	2	0	25	17	0	0	0	1	0	0
ASV1251	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0
ASV1252	0	0	0	0	0	0	11	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	33	46	60	0	0	0	0	9	0	0
ASV1253	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0
ASV1254	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	18	11	0	0	72	0	0	0	0	0	0	0	14	0	0	0	0	0	12	0	0	3	0	0
ASV1255	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	5	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0
ASV1256	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	57	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1258	58	0	0	0	0	0	28	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	46	0	0	0	0	0	0	27	0	0	0	0	16	8	10	0	0	0	0	0	0	0	0
ASV1259	2	0	0	0	0	0	59	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	29	43	0	0	0	0	0	0	0	0	23	0	0	27	10	10	0	0	14	0	0	22	0	0
ASV1260	0	0	0	21	18	10	0	18	0	0	0	0	0	0	0	0	0	47	18	0	0	0	0	0	0	0	4	6	0	0	0	0	0	15	0	42	41	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV1261	0	0	0	10	9	0	0	0	0	0	0	0	30	13	0	0	0	16	37	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	5	50	55	0	0	0	11	0	0	0	0	0	0	0	0	0	9	0	0
ASV1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	59	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0
ASV1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
ASV1264	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
ASV1265	25	0	5	11	15	0	32	0	0	0	0	7	30	37	4	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	45	0	2	0	0	3	0	0	23	0	3
ASV1266	40	0	0	6	6	9	0	0	1	3	2	57	0	0	0	4	8	0	0	8	0	6	0	0	0	0	0	0	0	13	19	8	0	0	0	0	0	47	0	0	0	0	0	0	0	0	5	0	6	10	0	0	0
ASV1267	0	0	0	32	72	43	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	22	0	0	0	0	0	0	0	0
ASV1268	0	0	0	56	60	47	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0
ASV1269	0	0	0	25	6	24	0	17	0	0	0	24	0	0	0	0	0	0	0	12	0	0	0	0	27	26	0	0	0	0	7	5	0	0	0	0	0	0	0	37	0	0	16	7	22	0	0	0	0	0	0	0	0
ASV1270	0	0	0	0	0	0	0	0	0	0	0	0	49	54	0	0	0	8	24	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	14	22	32	0	0	0	0	0	0	0	0	0	0	0	12	11	26	0	0
ASV1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1272	0	4	7	11	7	27	0	2	0	0	0	3	7	27	0	0	0	11	18	0	28	4	4	0	3	0	11	6	21	0	0	2	2	0	0	8	0	2	0	0	5	5	0	0	3	0	0	0	0	4	22	0	0
ASV1273	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	68	0	0	1	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0
ASV1276	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1277	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1278	9	0	0	3	8	0	38	52	0	0	0	0	0	0	5	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	29	0	0	0	0	0	48	11	17	0	0	0	0	2	0	1	0
ASV1279	13	0	57	18	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	5	0	0	0	12	0	0	0	0	0	0	0	39	0	15	19	0	0	9	0	0	0	0	0
ASV1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
